method_name,implementation,target_verify_mode,model_pair,target,draft,prompt_id,repeat,rtt_ms,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,max_new_tokens,draft_k,tree_width,generated_tokens,accepted_tokens,drafted_tokens,accept_rate,rounds,target_only_time,method_time,speedup_vs_target_only,matched_target_only,first_diff_index,extra_json,prefill_time,draft_generate_time,draft_structure_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,cloud_verify_time,target_verify_time,posterior_accept_time,cache_update_time,sampling_time,wasted_branch_time_or_tokens,total_decode_time
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,20.0,4,0.0,10.0,4,4,10.0,32,4,2,32,23,39,0.5897435897435898,10,0.8605097476392984,2.9442282654345036,0.2922700517965125,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.047843318432569504,0.6024633105844259,0.0,0.20018879999999997,0.20000000000000004,0.0001248,156.0,0.0001248,0.20000000000000004,6.4e-05,80.0,1.0081466436386108,1.0081466436386108,0.00015833787620067596,1.0537408217787743,0.017495008185505867,0.0,2.9442282654345036
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,20.0,4,0.0,10.0,4,4,10.0,32,4,2,32,22,32,0.6875,11,0.8605097476392984,2.808205207809806,0.30642694673671406,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 2, 3, 4, 5, 6, 1], ""mean_draft_k"": 2.909090909090909, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.050289541482925415,0.4528475124388933,0.0,0.22017279999999997,0.22000000000000006,0.0001024,128.0,0.0001024,0.22000000000000006,7.04e-05,88.0,0.9384944010525942,0.9384944010525942,0.0001638568937778473,1.1176996659487486,0.013116996735334396,0.0,2.808205207809806
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,50.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8605097476392984,0.8605097476392984,1.0,True,-1,{},0.02360372431576252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216166105121374,0.8216166105121374,0.0,0.005384229123592377,0.007661761716008186,0.0,0.8605097476392984
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,50.0,4,0.0,10.0,4,4,10.0,32,4,2,32,23,39,0.5897435897435898,10,0.8605097476392984,3.3417931105941534,0.2574994080008455,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04510536231100559,0.6187645848840475,0.0,0.5001888,0.5000000000000001,0.0001248,156.0,0.0001248,0.5000000000000001,6.4e-05,80.0,1.0658473260700703,1.0658473260700703,8.459948003292084e-05,1.081363445147872,0.016938867047429085,0.0,3.3417931105941534
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,50.0,4,0.0,10.0,4,4,10.0,32,4,2,32,22,32,0.6875,11,0.8605097476392984,3.010718557983637,0.28581540621173374,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 2, 3, 4, 5, 6, 1], ""mean_draft_k"": 2.909090909090909, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.044866520911455154,0.4396756961941719,0.0,0.5501728,0.5500000000000002,0.0001024,128.0,0.0001024,0.5500000000000002,7.04e-05,88.0,0.8215784933418036,0.8215784933418036,8.717738091945648e-05,1.1259841248393059,0.013821117579936981,0.0,3.010718557983637
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,100.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8605097476392984,0.8605097476392984,1.0,True,-1,{},0.02360372431576252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216166105121374,0.8216166105121374,0.0,0.005384229123592377,0.007661761716008186,0.0,0.8605097476392984
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,100.0,4,0.0,10.0,4,4,10.0,32,4,2,32,23,39,0.5897435897435898,10,0.8605097476392984,3.8557905107736588,0.223173366196868,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.07227732427418232,0.657999100163579,0.0,1.0001887999999999,1.0000000000000002,0.0001248,156.0,0.0001248,1.0000000000000002,6.4e-05,80.0,1.0521432906389236,1.0521432906389236,0.00014468468725681305,1.0430173631757498,0.014770882204174995,0.0,3.8557905107736588
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,100.0,4,0.0,10.0,4,4,10.0,32,4,2,32,22,32,0.6875,11,0.8605097476392984,3.544174989685416,0.24279550251994694,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 2, 3, 4, 5, 6, 1], ""mean_draft_k"": 2.909090909090909, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.050779787823557854,0.44045470654964447,0.0,1.1001728,1.1000000000000003,0.0001024,128.0,0.0001024,1.1000000000000003,7.04e-05,88.0,0.873120304197073,0.873120304197073,0.00011180154979228973,1.05096285790205,0.01304720900952816,0.0,3.544174989685416
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,150.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8605097476392984,0.8605097476392984,1.0,True,-1,{},0.02360372431576252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216166105121374,0.8216166105121374,0.0,0.005384229123592377,0.007661761716008186,0.0,0.8605097476392984
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,150.0,4,0.0,10.0,4,4,10.0,32,4,2,32,23,39,0.5897435897435898,10,0.8605097476392984,4.293201107531786,0.20043546204478085,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.0453288983553648,0.6382552850991488,0.0,1.5001887999999997,1.4999999999999996,0.0001248,156.0,0.0001248,1.4999999999999996,6.4e-05,80.0,0.9869550298899412,0.9869550298899412,9.916350245475769e-05,1.0951290018856525,0.01286233402788639,0.0,4.293201107531786
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,150.0,4,0.0,10.0,4,4,10.0,32,4,2,32,22,32,0.6875,11,0.8605097476392984,4.218382690101862,0.20399044156387802,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 2, 3, 4, 5, 6, 1], ""mean_draft_k"": 2.909090909090909, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.05280878394842148,0.4435880556702614,0.0,1.6501727999999998,1.6499999999999995,0.0001024,128.0,0.0001024,1.6499999999999995,7.04e-05,88.0,0.8609413616359234,0.8609413616359234,0.00016601011157035828,1.183854142203927,0.011120142415165901,0.0,4.218382690101862
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,200.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8605097476392984,0.8605097476392984,1.0,True,-1,{},0.02360372431576252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216166105121374,0.8216166105121374,0.0,0.005384229123592377,0.007661761716008186,0.0,0.8605097476392984
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,200.0,4,0.0,10.0,4,4,10.0,32,4,2,32,23,39,0.5897435897435898,10,0.8605097476392984,4.974781071767211,0.17297439530009634,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04700140655040741,0.6269342619925737,0.0,2.0001888,2.0000000000000004,0.0001248,156.0,0.0001248,2.0000000000000004,6.4e-05,80.0,1.0455092135816813,1.0455092135816813,0.00015408359467983246,1.2237074933946133,0.01287541352212429,0.0,4.974781071767211
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,200.0,4,0.0,10.0,4,4,10.0,32,4,2,32,22,32,0.6875,11,0.8605097476392984,4.7942842692136765,0.17948659264220745,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 2, 3, 4, 5, 6, 1], ""mean_draft_k"": 2.909090909090909, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04991584271192551,0.45361179672181606,0.0,2.2001728000000003,2.2000000000000006,0.0001024,128.0,0.0001024,2.2000000000000006,7.04e-05,88.0,0.9013057928532362,0.9013057928532362,0.0002400130033493042,1.1604567859321833,0.012345921248197556,0.0,4.7942842692136765
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,0.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,0.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,3.2549246922135353,0.25617621469826085,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04356209188699722,0.8508686628192663,0.0,0.0002495999999999999,0.0,0.00016639999999999998,208.0,0.00016639999999999998,0.0,8.319999999999999e-05,104.0,1.2756138145923615,1.2756138145923615,0.00010435283184051514,1.057194584980607,0.013839168474078178,0.0,3.2549246922135353
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,0.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,2.412473639473319,0.34563456907293066,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.0498367715626955,0.42194939218461514,0.0,0.00019519999999999992,0.0,0.00010559999999999998,132.0,0.00010559999999999998,0.0,8.959999999999998e-05,112.0,0.8191118817776442,0.8191118817776442,9.938888251781464e-05,1.0959336888045073,0.012045184150338173,0.0,2.412473639473319
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,5.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,5.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,3.338300831615925,0.24977805441684617,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04395166411995888,0.7980942968279123,0.0,0.0652496,0.06500000000000002,0.00016639999999999998,208.0,0.00016639999999999998,0.06500000000000002,8.319999999999999e-05,104.0,1.3069952186197042,1.3069952186197042,0.00010721012949943542,1.0956180281937122,0.012805158272385597,0.0,3.338300831615925
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,5.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,2.5412842221558094,0.32811532039962504,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04398582875728607,0.4263405781239271,0.0,0.0701952,0.07000000000000002,0.00010559999999999998,132.0,0.00010559999999999998,0.07000000000000002,8.959999999999998e-05,112.0,0.8723910581320524,0.8723910581320524,0.00010588765144348145,1.1009228620678186,0.009804805740714073,0.0,2.5412842221558094
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,10.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,10.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,3.543825216591358,0.23529215912662643,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04297573305666447,0.8457202464342117,0.0,0.13024959999999997,0.13000000000000003,0.00016639999999999998,208.0,0.00016639999999999998,0.13000000000000003,8.319999999999999e-05,104.0,1.3528199270367622,1.3528199270367622,0.00014231912791728973,1.135664939880371,0.01887291856110096,0.0,3.543825216591358
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,10.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,2.685501443222165,0.31049481983472693,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.05181783623993397,0.3965213894844055,0.0,0.14019519999999996,0.14000000000000004,0.00010559999999999998,132.0,0.00010559999999999998,0.14000000000000004,8.959999999999998e-05,112.0,0.9018055479973555,0.9018055479973555,0.00012769736349582672,1.1623332779854536,0.014886962249875069,0.0,2.685501443222165
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,20.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,20.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,3.697460249066353,0.22551541615348458,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04345045052468777,0.8118475861847401,0.0,0.26024959999999997,0.26000000000000006,0.00016639999999999998,208.0,0.00016639999999999998,0.26000000000000006,8.319999999999999e-05,104.0,1.3728833738714457,1.3728833738714457,0.0002218298614025116,1.1666078940033913,0.023235619068145752,0.0,3.697460249066353
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,20.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,2.875902248546481,0.28993832707651873,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.0454817321151495,0.4138660114258528,0.0,0.28019520000000003,0.2800000000000001,0.00010559999999999998,132.0,0.00010559999999999998,0.2800000000000001,8.959999999999998e-05,112.0,0.9282652959227562,0.9282652959227562,0.00026109814643859863,1.1733149755746126,0.015916267409920692,0.0,2.875902248546481
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,50.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,50.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,4.00041114911437,0.20843714700769278,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.047705698758363724,0.8344551138579845,0.0,0.6502495999999999,0.6500000000000002,0.00016639999999999998,208.0,0.00016639999999999998,0.6500000000000002,8.319999999999999e-05,104.0,1.339404921978712,1.339404921978712,0.00010984949767589569,1.0885862857103348,0.022446537390351295,0.0,4.00041114911437
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,50.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,3.1607530508190393,0.26380874221195344,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.047499945387244225,0.38834574818611145,0.0,0.7001951999999999,0.7000000000000003,0.00010559999999999998,132.0,0.00010559999999999998,0.7000000000000003,8.959999999999998e-05,112.0,0.8563902508467436,0.8563902508467436,0.00016738846898078918,1.1353981141000986,0.01488344743847847,0.0,3.1607530508190393
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,100.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,100.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,4.618405640125275,0.1805459181702687,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.0435312706977129,0.8382844533771276,0.0,1.3002496,1.3000000000000005,0.00016639999999999998,208.0,0.00016639999999999998,1.3000000000000005,8.319999999999999e-05,104.0,1.3059923723340034,1.3059923723340034,0.00011394545435905457,1.0903740357607603,0.022148670628666878,0.0,4.618405640125275
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,100.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,4.0193918738514185,0.20745284683580195,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.043922917917370796,0.4597488511353731,0.0,1.4001952000000002,1.4000000000000006,0.00010559999999999998,132.0,0.00010559999999999998,1.4000000000000006,8.959999999999998e-05,112.0,0.9032339993864298,0.9032339993864298,0.0001681111752986908,1.1780344489961863,0.014518117532134056,0.0,4.0193918738514185
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,150.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,150.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,5.2930960562080145,0.1575324305330151,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.0445825457572937,0.8280832897871733,0.0,1.9502495999999998,1.9499999999999993,0.00016639999999999998,208.0,0.00016639999999999998,1.9499999999999993,8.319999999999999e-05,104.0,1.3200450893491507,1.3200450893491507,0.00017512962222099304,1.1052864659577608,0.020270904526114464,0.0,5.2930960562080145
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,150.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,4.609905768185854,0.1808788137349076,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.04547061771154404,0.3991552982479334,0.0,2.100195199999999,2.0999999999999996,0.00010559999999999998,132.0,0.00010559999999999998,2.0999999999999996,8.959999999999998e-05,112.0,0.9064426738768816,0.9064426738768816,0.00016042962670326233,1.1244186889380217,0.014939157292246819,0.0,4.609905768185854
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,200.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8338342867791653,0.8338342867791653,1.0,True,-1,{},0.0250284094363451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950708437711,0.7950708437711,0.0,0.00470365583896637,0.006735309958457947,0.0,0.8338342867791653
vanilla-spec,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,200.0,4,0.0,10.0,4,4,10.0,32,4,2,32,20,52,0.38461538461538464,13,0.8338342867791653,5.9437970239669085,0.14028646728966893,True,-1,"{""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.045666830614209175,0.8035120572894812,0.0,2.6002495999999997,2.600000000000001,0.00016639999999999998,208.0,0.00016639999999999998,2.600000000000001,8.319999999999999e-05,104.0,1.3290770892053843,1.3290770892053843,0.0002053678035736084,1.1282478906214237,0.018245937302708626,0.0,5.9437970239669085
dsd-adaptive-draft,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,200.0,4,0.0,10.0,4,4,10.0,32,4,2,32,19,33,0.5757575757575758,14,0.8338342867791653,5.487340673804283,0.15195599040529073,True,-1,"{""draft_k_history"": [4, 3, 2, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 4], ""mean_draft_k"": 2.357142857142857, ""target_verify_mode"": ""sequential"", ""state_update_mode"": ""target_only_step""}",0.046868616715073586,0.3943968378007412,0.0,2.800195199999999,2.800000000000001,0.00010559999999999998,132.0,0.00010559999999999998,2.800000000000001,8.959999999999998e-05,112.0,0.9572533145546913,0.9572533145546913,0.00014771148562431335,1.2562431748956442,0.012436781078577042,0.0,5.487340673804283
target-only,kv-cache,sequential,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,1,0.0,4,0.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.8168616034090519,0.8168616034090519,1.0,True,-1,{},0.026102691888809204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774319108575583,0.7774319108575583,0.0,0.004564220085740089,0.006599565967917442,0.0,0.8168616034090519
