group,model_pair,method_name,implementation,target_verify_mode,temperature,top_k,top_p,sampling_filter,stochastic_seed,seed_strategy,rtt_ms,method_time,target_only_time,speedup_vs_target_only,accept_rate,rounds,generated_tokens,accepted_tokens,drafted_tokens,drafted_tokens_per_round,accepted_tokens_per_round,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3010139,per-repeat,0.0,5.993199529126287,1.3460441455245018,0.2245952498298907,0.0272727272727272,29.0,32.0,3.0,110.0,3.793103448275862,0.1034482758620689,29.0,29.0,0.0,0.116517712917016,0.1139789994923721,0.1034482758620689,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3020146,per-repeat,0.0,4.279292896389961,1.0139182601124048,0.236935934197856,0.0707070707070707,26.0,32.0,7.0,99.0,3.807692307692308,0.2692307692307692,25.0,25.0,0.0,0.2369793337093142,0.2775217124933708,0.2692307692307692,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4000135,per-repeat,0.0,4.672487080097199,0.9563081879168748,0.204667914864942,0.0721649484536082,25.0,32.0,7.0,97.0,3.88,0.28,24.0,24.0,1.0,0.2812649524681664,0.2481947330615003,0.16,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4010142,per-repeat,0.0,4.543609499931336,0.9544175527989864,0.210057125906927,0.0571428571428571,27.0,32.0,6.0,105.0,3.888888888888889,0.2222222222222222,26.0,26.0,0.0,0.1676438258815551,0.1452127232285555,0.1851851851851851,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4020149,per-repeat,0.0,4.421802576631308,0.926321839913726,0.209489642257939,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.2055034082935094,0.1990799656381428,0.1538461538461538,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5000138,per-repeat,0.0,4.419268319383264,0.9653419144451618,0.218439308202015,0.0485436893203883,27.0,32.0,5.0,103.0,3.814814814814815,0.1851851851851851,27.0,27.0,0.0,0.2683694973909496,0.2591274885772792,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5010145,per-repeat,0.0,4.380834903568029,0.9584648478776217,0.2187858864749701,0.0833333333333333,25.0,32.0,8.0,96.0,3.84,0.32,24.0,24.0,0.0,0.2001359232740469,0.1658503410144476,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5020152,per-repeat,0.0,4.501447277143598,0.9455852285027504,0.2100624910801517,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1866039259010108,0.1905778542459302,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6000141,per-repeat,0.0,4.300629064440727,0.9461943227797748,0.2200130047492998,0.0606060606060606,26.0,32.0,6.0,99.0,3.807692307692308,0.2307692307692307,26.0,26.0,0.0,0.1763428995465688,0.1764456275543405,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6010148,per-repeat,0.0,3.648471336811781,0.9732606802135706,0.266758483311549,0.1176470588235294,22.0,32.0,10.0,85.0,3.863636363636364,0.4545454545454545,22.0,22.0,0.0,0.2669899148229717,0.2060586341766049,0.3181818181818182,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6020155,per-repeat,0.0,4.060870746150613,0.9423514101654292,0.2320564896232426,0.0851063829787234,25.0,32.0,8.0,94.0,3.76,0.32,24.0,24.0,0.0,0.2428366527592231,0.3070783001568634,0.32,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7000144,per-repeat,0.0,4.080724485218525,1.0634306203573942,0.2605984854428237,0.0744680851063829,25.0,32.0,7.0,94.0,3.76,0.28,25.0,25.0,0.0,0.2056733415108596,0.1729266322342846,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7010151,per-repeat,0.0,4.104058584198356,0.929067261517048,0.2263776801564645,0.0851063829787234,25.0,32.0,8.0,94.0,3.76,0.32,24.0,24.0,0.0,0.2119211235840339,0.2183078949525952,0.24,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7020158,per-repeat,0.0,4.428141867741942,1.3383375499397516,0.3022345692420678,0.0744680851063829,25.0,32.0,7.0,94.0,3.76,0.28,25.0,25.0,0.0,0.160136442184708,0.1287491542435782,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8000147,per-repeat,0.0,4.09703005105257,1.135969432070851,0.2772665608784121,0.0888888888888888,24.0,32.0,8.0,90.0,3.75,0.3333333333333333,24.0,24.0,0.0,0.2343479711350937,0.2695386819026074,0.2916666666666667,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8010154,per-repeat,0.0,4.30506694689393,0.9645480401813984,0.2240494868209452,0.0594059405940594,26.0,32.0,6.0,101.0,3.8846153846153846,0.2307692307692307,26.0,26.0,0.0,0.1912139520572964,0.1941549914369646,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8020161,per-repeat,0.0,4.169839985668659,0.9449938833713531,0.2266259344769119,0.0851063829787234,24.0,32.0,8.0,94.0,3.9166666666666665,0.3333333333333333,24.0,24.0,0.0,0.180860514098299,0.1537971862567246,0.2083333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9000150,per-repeat,0.0,4.410291125997901,0.9957734402269124,0.2257840609108548,0.0833333333333333,25.0,32.0,8.0,96.0,3.84,0.32,24.0,24.0,0.0,0.2597146314850533,0.3254126923570584,0.32,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9010157,per-repeat,0.0,3.846078528091312,1.1239293161779642,0.2922273448056026,0.1294117647058823,22.0,32.0,11.0,85.0,3.863636363636364,0.5,21.0,21.0,0.0,0.3049988924010876,0.3235351836849738,0.3636363636363636,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9020164,per-repeat,0.0,4.193359442055225,1.1003812849521637,0.2624104373015186,0.0879120879120879,24.0,32.0,8.0,91.0,3.7916666666666665,0.3333333333333333,24.0,24.0,0.0,0.2608998683760717,0.342279506327903,0.3333333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,123,per-repeat,5.0,4.540911231189966,0.952108547091484,0.2096734550879955,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1612903238063836,0.1766435513577912,0.2307692307692307,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,10130,per-repeat,5.0,4.586383106186986,0.9761549457907676,0.2128376376744333,0.07,26.0,32.0,7.0,100.0,3.8461538461538463,0.2692307692307692,25.0,25.0,0.0,0.2384908630145901,0.282319277278545,0.2692307692307692,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,20137,per-repeat,5.0,4.187317982316017,0.9313504695892334,0.2224217204240364,0.1,24.0,32.0,9.0,90.0,3.75,0.375,23.0,23.0,0.0,0.2497822572294694,0.2215116307669783,0.25,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1000126,per-repeat,5.0,5.591167030856013,1.25751412846148,0.22491084983182,0.0377358490566037,28.0,32.0,4.0,106.0,3.7857142857142856,0.1428571428571428,28.0,28.0,0.0,0.1382511671035331,0.1508869166718146,0.1428571428571428,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1010133,per-repeat,5.0,4.575677301734686,0.9571876004338264,0.2091903640300304,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1222506673638577,0.1481143135661813,0.2307692307692307,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1020140,per-repeat,5.0,4.72682623565197,0.9851565752178432,0.2084181914256386,0.0471698113207547,27.0,32.0,5.0,106.0,3.925925925925926,0.1851851851851851,27.0,27.0,0.0,0.1913057511543741,0.2082510398026729,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2000129,per-repeat,5.0,4.740715377032757,0.935472384095192,0.1973272617519404,0.0485436893203883,27.0,32.0,5.0,103.0,3.814814814814815,0.1851851851851851,27.0,27.0,0.0,0.159004476381682,0.1263137267261063,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2010136,per-repeat,5.0,5.252875007688999,0.9713849276304244,0.1849244320888162,0.0267857142857142,29.0,32.0,3.0,112.0,3.8620689655172415,0.1034482758620689,29.0,29.0,0.0,0.1588201791266783,0.1671914741613175,0.1034482758620689,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2020143,per-repeat,5.0,4.112021643668413,0.9912082776427268,0.2410513279201641,0.0879120879120879,24.0,32.0,8.0,91.0,3.7916666666666665,0.3333333333333333,24.0,24.0,0.0,0.2546326831594001,0.2196313192174936,0.2083333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3000132,per-repeat,5.0,4.446173382923007,0.9327530656009912,0.2097878299536263,0.06,26.0,32.0,6.0,100.0,3.8461538461538463,0.2307692307692307,26.0,26.0,0.0,0.2168524298377292,0.2021531118685183,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3010139,per-repeat,5.0,5.222175665199757,1.3460441455245018,0.2577554321840327,0.0272727272727272,29.0,32.0,3.0,110.0,3.793103448275862,0.1034482758620689,29.0,29.0,0.0,0.116517712917016,0.1139789994923721,0.1034482758620689,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3020146,per-repeat,5.0,4.537544520571828,1.0139182601124048,0.223450867647824,0.0707070707070707,26.0,32.0,7.0,99.0,3.807692307692308,0.2692307692307692,25.0,25.0,0.0,0.2369793337093142,0.2775217124933708,0.2692307692307692,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4000135,per-repeat,5.0,4.564989648759365,0.9563081879168748,0.2094874822283052,0.0721649484536082,25.0,32.0,7.0,97.0,3.88,0.28,24.0,24.0,1.0,0.2812649524681664,0.2481947330615003,0.16,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4010142,per-repeat,5.0,4.701888591051102,0.9544175527989864,0.2029859989910198,0.0571428571428571,27.0,32.0,6.0,105.0,3.888888888888889,0.2222222222222222,26.0,26.0,0.0,0.1676438258815551,0.1452127232285555,0.1851851851851851,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4020149,per-repeat,5.0,4.560997229069471,0.926321839913726,0.2030963391097505,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.2055034082935094,0.1990799656381428,0.1538461538461538,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5000138,per-repeat,5.0,5.860526917502284,0.9653419144451618,0.1647193039182531,0.0485436893203883,27.0,32.0,5.0,103.0,3.814814814814815,0.1851851851851851,27.0,27.0,0.0,0.2683694973909496,0.2591274885772792,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5010145,per-repeat,5.0,5.017357606440783,0.9584648478776217,0.1910298055389235,0.0833333333333333,25.0,32.0,8.0,96.0,3.84,0.32,24.0,24.0,0.0,0.2001359232740469,0.1658503410144476,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5020152,per-repeat,5.0,4.3752215430140495,0.9455852285027504,0.2161228224002905,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1866039259010108,0.1905778542459302,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6000141,per-repeat,5.0,4.753149338066578,0.9461943227797748,0.1990668198034473,0.0606060606060606,26.0,32.0,6.0,99.0,3.807692307692308,0.2307692307692307,26.0,26.0,0.0,0.1763428995465688,0.1764456275543405,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6010148,per-repeat,5.0,3.9711260199546814,0.9732606802135706,0.2450843099219191,0.1176470588235294,22.0,32.0,10.0,85.0,3.863636363636364,0.4545454545454545,22.0,22.0,0.0,0.2669899148229717,0.2060586341766049,0.3181818181818182,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6020155,per-repeat,5.0,4.33419481664896,0.9423514101654292,0.2174224856126842,0.0851063829787234,25.0,32.0,8.0,94.0,3.76,0.32,24.0,24.0,0.0,0.2428366527592231,0.3070783001568634,0.32,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7000144,per-repeat,5.0,4.519922284409404,1.0634306203573942,0.2352763064147125,0.0744680851063829,25.0,32.0,7.0,94.0,3.76,0.28,25.0,25.0,0.0,0.2056733415108596,0.1729266322342846,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7010151,per-repeat,5.0,4.476015668362379,0.929067261517048,0.2075656857244563,0.0851063829787234,25.0,32.0,8.0,94.0,3.76,0.32,24.0,24.0,0.0,0.2119211235840339,0.2183078949525952,0.24,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7020158,per-repeat,5.0,4.351058911532164,1.3383375499397516,0.3075889288450188,0.0744680851063829,25.0,32.0,7.0,94.0,3.76,0.28,25.0,25.0,0.0,0.160136442184708,0.1287491542435782,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8000147,per-repeat,5.0,4.353054715320468,1.135969432070851,0.2609591439484633,0.0888888888888888,24.0,32.0,8.0,90.0,3.75,0.3333333333333333,24.0,24.0,0.0,0.2343479711350937,0.2695386819026074,0.2916666666666667,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8010154,per-repeat,5.0,4.48046394996345,0.9645480401813984,0.2152786075177029,0.0594059405940594,26.0,32.0,6.0,101.0,3.8846153846153846,0.2307692307692307,26.0,26.0,0.0,0.1912139520572964,0.1941549914369646,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8020161,per-repeat,5.0,4.326630804687738,0.9449938833713531,0.2184133396238682,0.0851063829787234,24.0,32.0,8.0,94.0,3.9166666666666665,0.3333333333333333,24.0,24.0,0.0,0.180860514098299,0.1537971862567246,0.2083333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9000150,per-repeat,5.0,4.451975649222732,0.9957734402269124,0.2236700105043845,0.0833333333333333,25.0,32.0,8.0,96.0,3.84,0.32,24.0,24.0,0.0,0.2597146314850533,0.3254126923570584,0.32,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9010157,per-repeat,5.0,4.125922217965126,1.1239293161779642,0.2724068115690939,0.1294117647058823,22.0,32.0,11.0,85.0,3.863636363636364,0.5,21.0,21.0,0.0,0.3049988924010876,0.3235351836849738,0.3636363636363636,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9020164,per-repeat,5.0,4.354098819196224,1.1003812849521637,0.2527230847634497,0.0879120879120879,24.0,32.0,8.0,91.0,3.7916666666666665,0.3333333333333333,24.0,24.0,0.0,0.2608998683760717,0.342279506327903,0.3333333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,123,per-repeat,10.0,5.0015012212097645,0.952108547091484,0.1903645535572193,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1612903238063836,0.1766435513577912,0.2307692307692307,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,10130,per-repeat,10.0,4.733234245330095,0.9761549457907676,0.2062342354498643,0.07,26.0,32.0,7.0,100.0,3.8461538461538463,0.2692307692307692,25.0,25.0,0.0,0.2384908630145901,0.282319277278545,0.2692307692307692,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,20137,per-repeat,10.0,5.1443558018654585,0.9313504695892334,0.1810431675918498,0.1,24.0,32.0,9.0,90.0,3.75,0.375,23.0,23.0,0.0,0.2497822572294694,0.2215116307669783,0.25,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1000126,per-repeat,10.0,5.239305015653372,1.25751412846148,0.2400154456945013,0.0377358490566037,28.0,32.0,4.0,106.0,3.7857142857142856,0.1428571428571428,28.0,28.0,0.0,0.1382511671035331,0.1508869166718146,0.1428571428571428,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1010133,per-repeat,10.0,4.651982828974724,0.9571876004338264,0.2057590570782021,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1222506673638577,0.1481143135661813,0.2307692307692307,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1020140,per-repeat,10.0,4.859180493280292,0.9851565752178432,0.2027413010445291,0.0471698113207547,27.0,32.0,5.0,106.0,3.925925925925926,0.1851851851851851,27.0,27.0,0.0,0.1913057511543741,0.2082510398026729,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2000129,per-repeat,10.0,4.833650894463062,0.935472384095192,0.1935332949193277,0.0485436893203883,27.0,32.0,5.0,103.0,3.814814814814815,0.1851851851851851,27.0,27.0,0.0,0.159004476381682,0.1263137267261063,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2010136,per-repeat,10.0,5.616093151271343,0.9713849276304244,0.1729645327215641,0.0267857142857142,29.0,32.0,3.0,112.0,3.8620689655172415,0.1034482758620689,29.0,29.0,0.0,0.1588201791266783,0.1671914741613175,0.1034482758620689,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2020143,per-repeat,10.0,4.536134405061603,0.9912082776427268,0.2185138686668315,0.0879120879120879,24.0,32.0,8.0,91.0,3.7916666666666665,0.3333333333333333,24.0,24.0,0.0,0.2546326831594001,0.2196313192174936,0.2083333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3000132,per-repeat,10.0,4.861868966370821,0.9327530656009912,0.1918507207933355,0.06,26.0,32.0,6.0,100.0,3.8461538461538463,0.2307692307692307,26.0,26.0,0.0,0.2168524298377292,0.2021531118685183,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3010139,per-repeat,10.0,5.662023758515716,1.3460441455245018,0.2377319846989415,0.0272727272727272,29.0,32.0,3.0,110.0,3.793103448275862,0.1034482758620689,29.0,29.0,0.0,0.116517712917016,0.1139789994923721,0.1034482758620689,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3020146,per-repeat,10.0,4.902898902073503,1.0139182601124048,0.2067997485494969,0.0707070707070707,26.0,32.0,7.0,99.0,3.807692307692308,0.2692307692307692,25.0,25.0,0.0,0.2369793337093142,0.2775217124933708,0.2692307692307692,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4000135,per-repeat,10.0,4.567503113299608,0.9563081879168748,0.2093722027539087,0.0721649484536082,25.0,32.0,7.0,97.0,3.88,0.28,24.0,24.0,1.0,0.2812649524681664,0.2481947330615003,0.16,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4010142,per-repeat,10.0,4.8962996527552605,0.9544175527989864,0.194926295465171,0.0571428571428571,27.0,32.0,6.0,105.0,3.888888888888889,0.2222222222222222,26.0,26.0,0.0,0.1676438258815551,0.1452127232285555,0.1851851851851851,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4020149,per-repeat,10.0,5.007031213492155,0.926321839913726,0.1850042071672372,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.2055034082935094,0.1990799656381428,0.1538461538461538,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5000138,per-repeat,10.0,5.124574707821012,0.9653419144451618,0.1883750300238336,0.0485436893203883,27.0,32.0,5.0,103.0,3.814814814814815,0.1851851851851851,27.0,27.0,0.0,0.2683694973909496,0.2591274885772792,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5010145,per-repeat,10.0,4.586642315611243,0.9584648478776217,0.2089687361526666,0.0833333333333333,25.0,32.0,8.0,96.0,3.84,0.32,24.0,24.0,0.0,0.2001359232740469,0.1658503410144476,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5020152,per-repeat,10.0,5.4926747512072325,0.9455852285027504,0.1721538724452819,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1866039259010108,0.1905778542459302,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6000141,per-repeat,10.0,5.489814750850201,0.9461943227797748,0.1723545084345949,0.0606060606060606,26.0,32.0,6.0,99.0,3.807692307692308,0.2307692307692307,26.0,26.0,0.0,0.1763428995465688,0.1764456275543405,0.1923076923076923,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6010148,per-repeat,10.0,4.215551355853677,0.9732606802135706,0.2308738758127355,0.1176470588235294,22.0,32.0,10.0,85.0,3.863636363636364,0.4545454545454545,22.0,22.0,0.0,0.2669899148229717,0.2060586341766049,0.3181818181818182,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6020155,per-repeat,10.0,5.244465051218867,0.9423514101654292,0.1796849442149332,0.0851063829787234,25.0,32.0,8.0,94.0,3.76,0.32,24.0,24.0,0.0,0.2428366527592231,0.3070783001568634,0.32,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7000144,per-repeat,10.0,4.547396076843143,1.0634306203573942,0.2338548484423289,0.0744680851063829,25.0,32.0,7.0,94.0,3.76,0.28,25.0,25.0,0.0,0.2056733415108596,0.1729266322342846,0.2,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7010151,per-repeat,10.0,4.7520104963332415,0.929067261517048,0.19551035550825,0.0851063829787234,25.0,32.0,8.0,94.0,3.76,0.32,24.0,24.0,0.0,0.2119211235840339,0.2183078949525952,0.24,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7020158,per-repeat,10.0,4.808532297611237,1.3383375499397516,0.2783255819254049,0.0744680851063829,25.0,32.0,7.0,94.0,3.76,0.28,25.0,25.0,0.0,0.160136442184708,0.1287491542435782,0.2,0.0,0.0
