method,rtt_ms,method_time,rounds,uplink_transfer_time,network_wait_time,cloud_verify_time,downlink_transfer_time,edge_cloud_cycle_time,network_only_time,cloud_verify_share_of_cycle_percent,uplink_share_of_cycle_percent,wait_share_of_cycle_percent,downlink_share_of_cycle_percent,network_cycle_share_of_method_time_percent,cloud_verify_per_round_ms,network_wait_per_round_ms,upload_payload_bytes,downlink_payload_bytes,speedup_vs_target_only
traditional-spec-sampling / kv-cache,20.0,5.243306789547205,26.0,0.0003135999999999,0.5200000000000002,0.9317432027310132,0.0001663999999999,1.4522232027310134,0.52048,64.15977936303463,0.021594476621097362,35.807167866626955,0.011458293717313734,27.69670478992557,35.836277028115894,20.00000000000001,392.0,208.0,0.1766674881127297
traditional-spec-sampling / kv-cache,20.0,5.6642862316221,27.0,0.0003295999999999,0.5400000000000003,0.9982046689838172,0.0001727999999999,1.5387070689838171,0.5405024,64.87295009589089,0.02142058138574565,35.09439911500657,0.011230207716795598,27.165065571609944,36.970543295696935,20.00000000000001,412.0,216.0,0.1704260475143244
traditional-spec-sampling / kv-cache,20.0,5.092316333204508,25.0,0.0003071999999999,0.5000000000000002,0.8731038942933083,0.0001599999999999,1.3735710942933084,0.5004672000000001,63.564521554125555,0.02236506004503189,36.401464917055954,0.01164846877345062,26.973404722266014,34.92415577173233,20.000000000000007,384.0,200.0,0.1882178531659434
traditional-spec-sampling / kv-cache,20.0,5.294661853462458,26.0,0.0003135999999999,0.5200000000000002,0.9430064652115108,0.0001663999999999,1.4634864652115107,0.52048,64.43561232902981,0.021428281535530082,35.53158928086479,0.011370108569869895,27.64079190920304,36.269479431211956,20.00000000000001,392.0,208.0,0.1785921848596209
traditional-spec-sampling / kv-cache,20.0,4.947721570730209,26.0,0.0003167999999999,0.5200000000000002,0.8769742827862501,0.0001663999999999,1.3974574827862503,0.5204832,62.7549885122615,0.02266974157727248,37.21043440715094,0.011907339010281136,28.24446490791531,33.729780107163464,20.00000000000001,396.0,208.0,0.1912383931176084
traditional-spec-sampling / kv-cache,20.0,5.098681388422847,22.0,0.0002719999999999,0.4400000000000002,0.8626152724027634,0.0001407999999999,1.3030280724027634,0.4404128,66.20082027949822,0.020874454339140692,33.767499666269444,0.01080559989319854,25.556177629797403,39.20978510921651,20.00000000000001,340.0,176.0,0.1908847809991565
traditional-spec-sampling / kv-cache,20.0,4.779534557834268,25.0,0.0003007999999999,0.5000000000000002,0.8564631156623363,0.0001599999999999,1.3569239156623365,0.5004608,63.11799105142036,0.02216778675118823,36.84804978589696,0.011791375931479652,28.390294059871685,34.258524626493454,20.000000000000007,376.0,200.0,0.1971638448812541
traditional-spec-sampling / kv-cache,20.0,5.113186394795775,25.0,0.0003007999999999,0.5000000000000002,0.9062812384217978,0.0001599999999999,1.406742038421798,0.5004608,64.42412422952403,0.02138274052983892,35.543119231791955,0.011373798154166313,27.512042976833122,36.25124953687191,20.000000000000007,376.0,200.0,0.207978066561344
traditional-spec-sampling / kv-cache,20.0,5.066752715036273,25.0,0.0003007999999999,0.5000000000000002,0.8816752564162016,0.0001599999999999,1.3821360564162017,0.5004608,63.790771706103534,0.02176341457872511,36.17588859496735,0.011576284350382311,27.278537835772532,35.267010256648064,20.000000000000007,376.0,200.0,0.1833654243199821
traditional-spec-sampling / kv-cache,20.0,5.010020468384028,25.0,0.0003007999999999,0.5000000000000002,0.8694909904152155,0.0001599999999999,1.3699517904152156,0.5004608,63.46872908218788,0.02195697703411382,36.497634697674755,0.011679243103248615,27.344235399044003,34.77963961660862,20.000000000000007,376.0,200.0,0.2671321521309932
traditional-spec-sampling / kv-cache,20.0,4.872701521962881,24.0,0.0002879999999999,0.4800000000000002,0.8393139932304621,0.0001535999999999,1.319755593230462,0.4804416,63.59616867968803,0.021822222347619786,36.37037057937896,0.011638518585393685,27.084679561879298,34.971416384602584,20.000000000000007,360.0,192.0,0.2331292871009358
traditional-spec-sampling / kv-cache,20.0,5.337330035865307,26.0,0.0003231999999999,0.5200000000000002,0.9227666184306144,0.0001663999999999,1.4432562184306144,0.5204896,63.93643807985969,0.022393806163630816,36.02963862961521,0.01152948436146993,27.04079022155932,35.491023785792855,20.00000000000001,404.0,208.0,0.1807173312686148
traditional-spec-sampling / kv-cache,20.0,5.031225828453898,24.0,0.0003007999999999,0.4800000000000002,0.8726405911147594,0.0001535999999999,1.3530949911147596,0.4804544,64.49218989391325,0.022230516111221666,35.47422783706766,0.011351752907854255,26.893942694092253,36.36002462978164,20.000000000000007,376.0,192.0,0.1878257735971575
traditional-spec-sampling / kv-cache,20.0,5.091946402564645,25.0,0.0003071999999999,0.5000000000000002,0.8848713655024767,0.0001599999999999,1.3853385655024768,0.5004672000000001,63.87401517126787,0.022175084679641136,36.09226022078184,0.011549523270642965,27.206464011575765,35.39485462009907,20.000000000000007,384.0,200.0,0.1955585077889614
traditional-spec-sampling / kv-cache,20.0,5.660633854568005,22.0,0.0002719999999999,0.4400000000000002,0.9642966110259296,0.0001407999999999,1.4047094110259295,0.4404128,68.64740874211525,0.019363435445431006,31.323204397032285,0.010023425407043205,24.815408435088244,43.831664137542255,20.00000000000001,340.0,176.0,0.1985518486186804
traditional-spec-sampling / kv-cache,20.0,4.859685694798827,24.0,0.0002911999999999,0.4800000000000002,0.8528399355709553,0.0001535999999999,1.3332847355709554,0.4804448,63.96532659662842,0.021840796060355317,36.00131218741125,0.011520419899964095,27.43561660783802,35.53499731545647,20.000000000000007,364.0,192.0,0.2264305459363078
traditional-spec-sampling / kv-cache,50.0,5.761545330286026,26.0,0.0003135999999999,1.2999999999999994,0.8067419361323118,0.0001663999999999,2.107221936132311,1.3004799999999992,38.28462120193386,0.014882153351891138,61.6925999919153,0.007896652798960416,36.57390188454353,31.028536005088917,49.99999999999997,392.0,208.0,0.1652522877997069
traditional-spec-sampling / kv-cache,50.0,6.367583427578211,26.0,0.0003199999999999,1.2999999999999994,0.9648695569485426,0.0001663999999999,2.2653559569485417,1.3004863999999992,42.592403811374176,0.014125815372121183,57.38612494926021,0.007345423993500895,35.57638439627208,37.11036757494394,49.99999999999997,400.0,208.0,0.1533006919961203
traditional-spec-sampling / kv-cache,50.0,5.862614169716835,24.0,0.0002879999999999,1.1999999999999995,0.8220193050801754,0.0001535999999999,2.022460905080175,1.2004415999999993,40.64450902439514,0.014240077485625514,59.333656190126895,0.0075947079923313,34.49759521148669,34.25080437834064,49.99999999999998,360.0,192.0,0.1588626579589865
traditional-spec-sampling / kv-cache,50.0,6.427259523421526,28.0,0.0003391999999999,1.399999999999999,0.9517776872962712,0.0001791999999999,2.35229608729627,1.4005183999999988,40.46164479192944,0.014419953416229016,59.51631716605708,0.00761808859725106,36.5987413255103,33.99206026058112,49.99999999999997,424.0,224.0,0.1956532366367007
traditional-spec-sampling / kv-cache,50.0,5.801362380385399,26.0,0.0003135999999999,1.2999999999999994,0.8337541166692972,0.0001663999999999,2.134234116669296,1.3004799999999992,39.06572901994749,0.014693795659555234,60.911780476491984,0.007796707900986291,36.78849857552794,32.067466025742206,49.99999999999997,392.0,208.0,0.1649935890352428
traditional-spec-sampling / kv-cache,50.0,5.885109398514032,27.0,0.0003391999999999,1.3499999999999992,0.8105072025209665,0.0001727999999999,2.161019202520966,1.350511999999999,37.50578438060423,0.01569629735840393,62.47052309508119,0.00799622695616577,36.72011947758549,30.018785278554315,49.99999999999997,424.0,216.0,0.1673981753791342
traditional-spec-sampling / kv-cache,50.0,6.078504553064704,27.0,0.0003295999999999,1.3499999999999992,0.8549793902784586,0.0001727999999999,2.205481790278458,1.350502399999999,38.76610516791033,0.014944580429217038,61.21111522891114,0.007835022749296096,36.28329585056381,31.66590334364661,49.99999999999997,412.0,216.0,0.1538984426068314
traditional-spec-sampling / kv-cache,50.0,6.488517966121435,29.0,0.0003583999999999,1.4499999999999988,0.9707884415984154,0.0001855999999999,2.4213324415984143,1.4505439999999987,40.09314974351728,0.014801767565766658,59.8843832878561,0.007665201060841456,37.317187903939576,33.475463503393634,49.999999999999964,448.0,232.0,0.1497082897361657
traditional-spec-sampling / kv-cache,50.0,5.771441085264087,24.0,0.0002911999999999,1.1999999999999995,0.8323402889072895,0.0001535999999999,2.032785088907289,1.2004447999999994,40.945808459993614,0.014325173949226121,59.03231023034766,0.007556135709479585,35.221447449190656,34.68084537113706,49.99999999999998,364.0,192.0,0.1717436361212325
traditional-spec-sampling / kv-cache,50.0,5.803057728335261,26.0,0.0003199999999999,1.2999999999999994,0.8104540053755045,0.0001663999999999,2.1109404053755036,1.3004863999999992,38.39303105439101,0.01515912051259339,61.58392708242986,0.007882742666546287,36.376346819163466,31.171307899057865,49.99999999999997,400.0,208.0,0.1607347555835142
traditional-spec-sampling / kv-cache,50.0,6.796226155012846,29.0,0.0003519999999999,1.4499999999999988,0.9848188366740942,0.0001855999999999,2.435356436674093,1.4505375999999988,40.438386013795885,0.01445373640996132,59.539539188777994,0.007621061016159483,35.83395227184711,33.95927023014118,49.999999999999964,440.0,232.0,0.1980575859047406
traditional-spec-sampling / kv-cache,50.0,5.682439254596829,26.0,0.0003167999999999,1.2999999999999994,0.814300362020731,0.0001663999999999,2.11478356202073,1.3004831999999993,38.50513956343816,0.014980256404924458,61.4720117626513,0.007868417505614641,37.21612264152174,31.319244693105034,49.99999999999997,396.0,208.0,0.1784301097969841
traditional-spec-sampling / kv-cache,50.0,5.64289047382772,25.0,0.0003103999999999,1.2499999999999996,0.7792799025774002,0.0001599999999999,2.029750302577399,1.2504703999999993,38.392895007226365,0.015292521430136045,61.583929728338305,0.00788274300522238,35.97004606046458,31.17119610309601,49.99999999999998,388.0,200.0,0.1694713360736534
traditional-spec-sampling / kv-cache,50.0,6.11017007380724,27.0,0.0003359999999999,1.3499999999999992,0.8494567275047302,0.0001727999999999,2.1999655275047294,1.350508799999999,38.612274459964425,0.015272966589662968,61.364597904914085,0.007854668531824462,36.004980236727405,31.461360277952974,49.99999999999997,420.0,216.0,0.1562014708707265
traditional-spec-sampling / kv-cache,50.0,5.689502755180001,26.0,0.0003135999999999,1.2999999999999994,0.8162955064326525,0.0001663999999999,2.1167755064326514,1.3004799999999992,38.56315910459181,0.014814986239537618,61.414164896061976,0.007861013106691211,37.204929807010565,31.395981016640476,49.99999999999997,392.0,208.0,0.1628124424529643
traditional-spec-sampling / kv-cache,50.0,6.49715181440115,27.0,0.0003295999999999,1.3499999999999992,0.9319573640823364,0.0001727999999999,2.282459764082336,1.350502399999999,40.83127241706407,0.014440561239528174,59.146716242017405,0.007570779678973852,35.13015901865167,34.51693941045691,49.99999999999997,412.0,216.0,0.1485792454942256
traditional-spec-sampling / kv-cache,50.0,5.541201403364539,25.0,0.0003071999999999,1.2499999999999996,0.7622205745428801,0.0001599999999999,2.0126877745428793,1.2504671999999994,37.87078076310148,0.015263172156430032,62.10600649591063,0.007949568831471594,36.322227402180395,30.488822981715202,49.99999999999998,384.0,200.0,0.1729705849160536
traditional-spec-sampling / kv-cache,50.0,6.126892486587167,26.0,0.0003135999999999,1.2999999999999994,0.8779410924762487,0.0001663999999999,2.1784210924762477,1.3004799999999992,40.30171648210945,0.01439574750184895,59.67624921048977,0.007638559898938102,35.55507293860942,33.76696509524034,49.99999999999997,392.0,208.0,0.1543335762089511
traditional-spec-sampling / kv-cache,50.0,5.603760769590735,26.0,0.0003167999999999,1.2999999999999994,0.7879800014197826,0.0001663999999999,2.0884632014197817,1.3004831999999993,37.730135770843226,0.015169048694970187,62.2467275993291,0.00796758113270934,37.26895717520629,30.3069231315301,49.99999999999997,396.0,208.0,0.168849878088011
traditional-spec-sampling / kv-cache,50.0,4.911753756925464,22.0,0.0002719999999999,1.1,0.6741125974804163,0.0001407999999999,1.774525397480416,1.1004127999999997,37.98833189074466,0.015328042099938544,61.98840555124486,0.007934515910553705,36.12814251891953,30.641481703655284,50.0,340.0,176.0,0.1981493227019564
traditional-spec-sampling / kv-cache,50.0,5.725374160334468,25.0,0.0003007999999999,1.2499999999999996,0.803225627169013,0.0001599999999999,2.0536864271690125,1.2504607999999995,39.11140554579464,0.014646831961320888,60.8661567541795,0.00779086806453011,35.86990770659151,32.12902508676052,49.99999999999998,376.0,200.0,0.1645921094020479
traditional-spec-sampling / kv-cache,50.0,5.771394453942776,25.0,0.0003007999999999,1.2499999999999996,0.8313173744827509,0.0001599999999999,2.0817781744827504,1.2504607999999995,39.93304304332542,0.014449185974131867,60.04482203348016,0.007685737220280659,36.070627143853706,33.252694979310036,49.99999999999998,376.0,200.0,0.1842588699912727
traditional-spec-sampling / kv-cache,50.0,5.410283830016851,25.0,0.0003007999999999,1.2499999999999996,0.7960565127432346,0.0001599999999999,2.046517312743234,1.2504607999999995,38.898107911736574,0.014698140989420488,61.07937578717325,0.007818160100753292,37.826431607689976,31.84226050972939,49.99999999999998,376.0,200.0,0.1717224623895848
traditional-spec-sampling / kv-cache,50.0,5.425146756693721,25.0,0.0003007999999999,1.2499999999999996,0.7762562930583954,0.0001599999999999,2.026717093058395,1.2504607999999995,38.30116673496815,0.014841735979340909,61.676096988637966,0.007894540414540728,37.35782982382488,31.050251722335815,49.99999999999998,376.0,200.0,0.2466914924077339
traditional-spec-sampling / kv-cache,50.0,5.594419471919537,24.0,0.0002879999999999,1.1999999999999995,0.829843133687973,0.0001535999999999,2.0302847336879726,1.2004415999999993,40.87323910378714,0.014185202460580668,59.10501025243996,0.007565441312307393,36.29124959039492,34.57679723699888,49.99999999999998,360.0,192.0,0.2030540322856916
traditional-spec-sampling / kv-cache,50.0,5.692849576473236,26.0,0.0003231999999999,1.2999999999999994,0.7766186483204365,0.0001663999999999,2.0771082483204357,1.3004895999999992,37.38941622076826,0.015560094196402223,62.58701254742927,0.008011137606066135,36.486266155783795,29.86994801232448,49.99999999999997,404.0,208.0,0.1694314995020373
traditional-spec-sampling / kv-cache,50.0,5.577859232202172,24.0,0.0003007999999999,1.1999999999999995,0.7754271682351828,0.0001535999999999,1.9758815682351822,1.2004543999999995,39.244617729177904,0.015223584491886754,60.732384941057745,0.007773745272450334,35.42365423687991,32.309465343132615,49.99999999999998,376.0,192.0,0.1694187400635178
traditional-spec-sampling / kv-cache,50.0,6.053764935582876,25.0,0.0003071999999999,1.2499999999999996,0.8861274346709251,0.0001599999999999,2.1365946346709244,1.2504671999999994,41.47382101834236,0.014378019817840393,58.504312409851345,0.007488551988456295,35.29365043747286,35.445097386837006,49.99999999999998,384.0,200.0,0.1644882896549131
traditional-spec-sampling / kv-cache,50.0,5.807077914476395,22.0,0.0002719999999999,1.1,0.8182126227766275,0.0001407999999999,1.9186254227766273,1.1004127999999997,42.645771971087164,0.014176816212841723,57.332712625483936,0.007338587216056732,33.03942965865343,37.191482853483066,50.0,340.0,176.0,0.1935447281284334
traditional-spec-sampling / kv-cache,50.0,5.550267236307263,24.0,0.0002911999999999,1.1999999999999995,0.7989219576120377,0.0001535999999999,1.999366757612037,1.2004447999999994,39.95874966763166,0.01456461146466682,60.01900328848275,0.007682432420920793,36.022891736331374,33.28841490050157,49.99999999999998,364.0,192.0,0.1982573519620788
traditional-spec-sampling / kv-cache,100.0,7.633062897250056,26.0,0.0003135999999999,2.5999999999999988,0.985205128788948,0.0001663999999999,3.5856851287889464,2.6004799999999983,27.4760636643435,0.008745887849494956,72.51054977262157,0.004640675185444993,46.97570525824898,37.892504953421074,99.99999999999994,392.0,208.0,0.1247347964909994
traditional-spec-sampling / kv-cache,100.0,7.958273293450475,26.0,0.0003199999999999,2.5999999999999988,1.0044283121824265,0.0001663999999999,3.604914712182425,2.6004863999999985,27.86274828605703,0.008876770341292518,72.1237590230242,0.004615920577470777,45.29769937844695,38.631858160862556,99.99999999999994,400.0,208.0,0.1226591384583546
traditional-spec-sampling / kv-cache,100.0,7.24508098885417,24.0,0.0002879999999999,2.3999999999999995,0.871905978769064,0.0001535999999999,3.2723475787690632,2.4004415999999993,26.644662823288563,0.008801021073324826,73.34184227773234,0.004693877905771815,45.16647341559386,36.32941578204433,99.99999999999997,360.0,192.0,0.1285493524533435
traditional-spec-sampling / kv-cache,100.0,7.820904791355133,28.0,0.0003391999999999,2.799999999999998,0.944068469107151,0.0001791999999999,3.744586869107149,2.800518399999998,25.211552091252532,0.009058409161189471,74.77460392493509,0.004785574651193179,47.87920284167431,33.71673103954111,99.99999999999994,424.0,224.0,0.1607888296826574
traditional-spec-sampling / kv-cache,100.0,7.347689248621464,26.0,0.0003135999999999,2.5999999999999988,0.8845641277730465,0.0001663999999999,3.485044127773045,2.6004799999999983,25.381719580643765,0.008998451339561417,74.60450727955079,0.0047746884658883834,47.430477934636265,34.02169722204025,99.99999999999994,392.0,208.0,0.1302705609948609
traditional-spec-sampling / kv-cache,100.0,7.882630007341504,27.0,0.0003391999999999,2.6999999999999984,0.9438523054122924,0.0001727999999999,3.644364305412291,2.7005119999999985,25.89895593068359,0.009307521739694076,74.086994979898,0.00474156767871073,46.23284743820406,34.95749279304786,99.99999999999994,424.0,216.0,0.1249781575819638
traditional-spec-sampling / kv-cache,100.0,7.415923211723566,27.0,0.0003295999999999,2.6999999999999984,0.9170196577906607,0.0001727999999999,3.617522057790659,2.700502399999998,25.349386766440755,0.009111209129743295,74.63672527401197,0.0047767504175340045,48.780468115849,33.96369102928373,99.99999999999994,412.0,216.0,0.1261437527584343
traditional-spec-sampling / kv-cache,100.0,7.9682767651975155,29.0,0.0003583999999999,2.8999999999999977,0.981265252456069,0.0001855999999999,3.881809252456067,2.900543999999998,25.278554113271046,0.009232808123509318,74.70743180297005,0.004781275635387511,48.71579347507573,33.836732843312724,99.99999999999993,448.0,232.0,0.1219065246168499
traditional-spec-sampling / kv-cache,100.0,6.903625389561057,24.0,0.0002911999999999,2.3999999999999995,0.8092263583093882,0.0001535999999999,3.2096711583093875,2.4004447999999994,25.21212667579402,0.009072580511745702,74.774015206721,0.004785536973227029,46.49254525256712,33.71776492955784,99.99999999999997,364.0,192.0,0.1435779350283879
traditional-spec-sampling / kv-cache,100.0,7.623375274240971,26.0,0.0003199999999999,2.5999999999999988,0.8990229684859514,0.0001663999999999,3.49950936848595,2.6004863999999985,25.689971759524404,0.009144138972211035,74.29612914923783,0.004754952265548366,45.904986211430895,34.5778064802289,99.99999999999994,400.0,208.0,0.1223543420134019
traditional-spec-sampling / kv-cache,100.0,7.67291503213346,29.0,0.0003519999999999,2.8999999999999977,0.9035003334283828,0.0001855999999999,3.8040379334283805,2.9005375999999976,23.75108632563254,0.00925332518129389,76.23478132318148,0.00487902600468099,49.577480234010416,31.155183911323544,99.99999999999993,440.0,232.0,0.1754280009471489
traditional-spec-sampling / kv-cache,100.0,7.162099216133356,26.0,0.0003167999999999,2.5999999999999988,0.8794226571917534,0.0001663999999999,3.479905857191752,2.6004831999999984,25.271449667935514,0.009103694553839291,74.71466489895711,0.0047817385535303845,48.587791821606025,33.823948353528976,99.99999999999994,396.0,208.0,0.1415671899418051
traditional-spec-sampling / kv-cache,100.0,7.0232989601790905,25.0,0.0003103999999999,2.499999999999999,0.8554915357381105,0.0001599999999999,3.3559619357381094,2.500470399999999,25.49169365206027,0.009249210984618355,74.49428950242695,0.004767634528152347,47.78327043695338,34.21966142952442,99.99999999999996,388.0,200.0,0.1361622498684706
traditional-spec-sampling / kv-cache,100.0,7.854711502790451,27.0,0.0003359999999999,2.6999999999999984,0.9337636400014162,0.0001727999999999,3.6342724400014146,2.7005087999999984,25.69327576336167,0.00924531678752651,74.29272418550293,0.004754734347869439,46.26869412976287,34.58383851857097,99.99999999999994,420.0,216.0,0.1215089252431386
traditional-spec-sampling / kv-cache,100.0,8.019807323813438,26.0,0.0003135999999999,2.5999999999999988,1.0329137556254864,0.0001663999999999,3.6333937556254847,2.6004799999999983,28.42834619909428,0.008631049126298565,71.5584430114267,0.004579740352728559,45.305249975728806,39.72745213944178,99.99999999999994,392.0,208.0,0.115504251225983
traditional-spec-sampling / kv-cache,100.0,7.518631935119629,27.0,0.0003295999999999,2.6999999999999984,0.9028053134679794,0.0001727999999999,3.6033077134679776,2.700502399999998,25.054904694750064,0.00914715106811344,74.93115256041796,0.004795593763863978,47.925044669853825,33.43723383214739,99.99999999999994,412.0,216.0,0.1283932931915495
traditional-spec-sampling / kv-cache,100.0,6.773009745404124,25.0,0.0003071999999999,2.499999999999999,0.8105327691882849,0.0001599999999999,3.3109999691882837,2.500467199999999,24.479999297221166,0.00927816378310666,75.50589016202537,0.004832376970366605,48.88520899346095,32.421310767531395,99.99999999999996,384.0,200.0,0.1415123975759809
traditional-spec-sampling / kv-cache,100.0,7.3436812944710255,26.0,0.0003135999999999,2.5999999999999988,0.8780666124075651,0.0001663999999999,3.4785466124075635,2.6004799999999983,25.242341421431743,0.009015259386817643,74.74385971215986,0.004783607021575359,47.3678863899843,33.77179278490635,99.99999999999994,392.0,208.0,0.1287617464029479
traditional-spec-sampling / kv-cache,100.0,7.2945188116282225,26.0,0.0003167999999999,2.5999999999999988,0.8866562508046627,0.0001663999999999,3.487139450804661,2.6004831999999984,25.426463819795504,0.009084810185230708,74.55967955052803,0.004771819491230928,47.80492779380866,34.10216349248703,99.99999999999994,396.0,208.0,0.1297130554069505
traditional-spec-sampling / kv-cache,100.0,6.484620578587055,22.0,0.0002719999999999,2.2,0.7271431926637888,0.0001407999999999,2.927555992663789,2.2004128,24.837891896378718,0.009291026394764415,75.1480076047398,0.004809472486699932,45.14614166218001,33.051963302899495,100.0,340.0,176.0,0.1500875291651429
traditional-spec-sampling / kv-cache,100.0,7.474037671461701,25.0,0.0003007999999999,2.499999999999999,0.9753719959408044,0.0001599999999999,3.475832795940803,2.5004607999999986,28.061533830967853,0.008654041136592776,71.92520891452503,0.004603213370526727,46.50542248686623,39.01487983763217,99.99999999999996,376.0,200.0,0.1260833101983995
traditional-spec-sampling / kv-cache,100.0,7.07395576313138,25.0,0.0003007999999999,2.499999999999999,0.8799245096743107,0.0001599999999999,3.3803853096743093,2.5004607999999986,26.03030214206821,0.008898393894300801,73.95606627579585,0.004733188241647978,47.78635070482738,35.19698038697243,99.99999999999996,376.0,200.0,0.1503304029550013
traditional-spec-sampling / kv-cache,100.0,6.949399700388312,25.0,0.0003007999999999,2.499999999999999,0.8426136039197445,0.0001599999999999,3.343074403919743,2.5004607999999986,25.20475173785492,0.008997705813762715,74.7814645426006,0.004786013730723449,48.10594508951531,33.70454415678978,99.99999999999996,376.0,200.0,0.1336902900354306
traditional-spec-sampling / kv-cache,100.0,7.124714363366365,25.0,0.0003007999999999,2.499999999999999,0.8774170111864805,0.0001599999999999,3.377877811186479,2.5004607999999986,25.975392250150335,0.008904999434963102,74.0109660485876,0.004736701827106648,47.41071204980155,35.09668044745922,99.99999999999996,376.0,200.0,0.1878443796738258
traditional-spec-sampling / kv-cache,100.0,6.62373754568398,24.0,0.0002879999999999,2.3999999999999995,0.7549052815884352,0.0001535999999999,3.1553468815884345,2.4004415999999993,23.924636812305337,0.009127364147517048,76.0613678960018,0.004867927545340947,47.63695511523483,31.454386732851468,99.99999999999997,360.0,192.0,0.1714997649342323
traditional-spec-sampling / kv-cache,100.0,7.415041718631983,26.0,0.0003231999999999,2.5999999999999988,0.8914498332887888,0.0001663999999999,3.4919394332887874,2.6004895999999986,25.528788523379433,0.009255601541046859,74.45719061488016,0.004765260199349469,47.09264715954994,34.286532049568805,99.99999999999994,404.0,208.0,0.1300799208934659
traditional-spec-sampling / kv-cache,100.0,6.581669380888343,24.0,0.0003007999999999,2.3999999999999995,0.7834353521466255,0.0001535999999999,3.1838897521466247,2.400454399999999,24.606233668060334,0.009447563308280265,75.3794944809846,0.004824287646779875,48.375109229763346,32.643139672776066,99.99999999999997,376.0,192.0,0.1435796647755353
traditional-spec-sampling / kv-cache,100.0,7.193153060972691,25.0,0.0003071999999999,2.499999999999999,0.8648076932877302,0.0001599999999999,3.365274893287729,2.500467199999999,25.69798072105932,0.009128526190018874,74.2881363120267,0.0047544407239667385,46.78441936049476,34.59230773150921,99.99999999999996,384.0,200.0,0.1384335119503573
traditional-spec-sampling / kv-cache,100.0,6.91483941860497,22.0,0.0002719999999999,2.2,0.8245604075491428,0.0001407999999999,3.024973207549143,2.2004128,27.258436719087776,0.008991815177770666,72.7279168790542,0.004654586680256162,43.746109264810876,37.48001852496104,100.0,340.0,176.0,0.1625387443060406
traditional-spec-sampling / kv-cache,100.0,7.231474539265037,24.0,0.0002911999999999,2.3999999999999995,0.9061494562774896,0.0001535999999999,3.306594256277489,2.4004447999999994,27.404313503454098,0.00880664446347065,72.58223458906873,0.004645263013697375,45.72503489189566,37.7562273448954,99.99999999999997,364.0,192.0,0.1521655478391547
traditional-spec-sampling / kv-cache,150.0,9.69606120325625,26.0,0.0003135999999999,3.900000000000004,1.0930836368352177,0.0001663999999999,4.993563636835222,3.9004800000000035,21.88985094276245,0.00628008418049621,78.10053668349188,0.003332289565160314,51.500950047202906,42.041678339816066,150.00000000000017,392.0,208.0,0.0981953936895257
traditional-spec-sampling / kv-cache,150.0,8.497097643092275,26.0,0.0003199999999999,3.900000000000004,0.8857171218842268,0.0001663999999999,4.786203521884231,3.9004864000000037,18.505630147870058,0.006685883676628997,81.48420730894145,0.0034766595118460755,56.3275099677733,34.06604314939334,150.00000000000017,400.0,208.0,0.114880984871856
traditional-spec-sampling / kv-cache,150.0,8.153356181457639,24.0,0.0002879999999999,3.600000000000003,0.8865559156984091,0.0001535999999999,4.486997515698412,3.600441600000003,19.758333107978434,0.0064185460097156335,80.23182512147335,0.003423224538513964,55.03252177186544,36.939829820767045,150.00000000000014,360.0,192.0,0.1142290915374592
traditional-spec-sampling / kv-cache,150.0,9.889979152008893,28.0,0.0003391999999999,4.200000000000005,1.0968174431473017,0.0001791999999999,5.297335843147306,4.200518400000004,20.70507658233822,0.006403218713019545,79.28513736642114,0.0033828325276320766,53.56265935172664,39.17205154097506,150.00000000000017,424.0,224.0,0.1271503315763864
traditional-spec-sampling / kv-cache,150.0,9.624162070453169,26.0,0.0003135999999999,3.900000000000004,1.0812371633946896,0.0001663999999999,4.981717163394694,3.9004800000000035,21.70410579186518,0.0062950181576788555,78.2862589762608,0.00334021371631845,51.76260672800704,41.58604474594959,150.00000000000017,392.0,208.0,0.0994567208476733
traditional-spec-sampling / kv-cache,150.0,9.44771632924676,27.0,0.0003391999999999,4.050000000000004,1.0225463453680277,0.0001727999999999,5.073058345368032,4.050512000000004,20.156408141878877,0.006686301968310839,79.83349932684821,0.0034062293046102157,53.6961332090767,37.8720868654825,150.00000000000017,424.0,216.0,0.1042745718526867
traditional-spec-sampling / kv-cache,150.0,8.919154008850455,27.0,0.0003295999999999,4.050000000000004,0.9671742860227824,0.0001727999999999,5.017676686022786,4.050502400000004,19.275340890674325,0.0065687771577238535,80.71464650725032,0.003443824917640684,56.2573163446192,35.82126985269564,150.00000000000017,412.0,216.0,0.104883533030927
traditional-spec-sampling / kv-cache,150.0,9.995852952823045,29.0,0.0003583999999999,4.350000000000005,1.071416076272726,0.0001855999999999,5.421960076272731,4.350544000000005,19.76067807952691,0.006610155644050377,80.22928864851337,0.0034231163156680554,54.242095215510865,36.94538194043883,150.00000000000017,448.0,232.0,0.0971787932670702
traditional-spec-sampling / kv-cache,150.0,7.996795536950231,24.0,0.0002911999999999,3.600000000000003,0.8233093600720167,0.0001535999999999,4.423754160072019,3.600444800000003,18.61110112092244,0.006582644275945913,81.37884407078793,0.0034721640136846886,55.31908549657785,34.30455666966736,150.00000000000014,364.0,192.0,0.1239506841287513
traditional-spec-sampling / kv-cache,150.0,9.436284195631742,26.0,0.0003199999999999,3.900000000000004,1.0499796494841576,0.0001663999999999,4.950466049484162,3.9004864000000037,21.209713166168775,0.006464037866358945,78.78046149627434,0.003361299690505682,52.46202792170925,40.3838326724676,150.00000000000017,400.0,208.0,0.098847496139718
